OBJECTID,Incident Name,Incident Type Category,Unique Fire Identifier,Daily Acres,Calculated Acres,Percent Contained,ICS209 Report Date Time,Fire Discovery Date Time,Discovery Acres,Point of Orgin County,Point of Orgin State,Cause,Cause General,Geographic Area Coordination Center,Total Incident Personnel,Incident Mgmt Organization,Mgmt Complexity,Residences Destroyed,Other Structures Destroyed,Injuries,Fatalities,Predominant Fuel Group,Predominant Fuel Model,Primary Fuel Model,Containment Date Time,Control Date Time,Final Acres,Is Valid,Fire Out Date Time,Modified On Date Time,Incident Type Kind,IRWIN ID,Global ID,Days Since Modified On Date,Days Since Fire Discovery Date,x,y
1,FA 928,WF,2023-AZGID-000928,0.01,,,,8/27/2023 12:55:14 AM,0.01,Pinal,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,2/29/2024 5:01:26 PM,FI,8d40da13-fce7-42e5-8a89-0383549eafd4,81b61896-3c35-49ad-9739-4a86dc19eebd,2,189,-111.1496,32.7761
2,LONGSHANKS RX,RX,2023-CAENF-028452,34,,,,10/16/2023 3:45:07 PM,0.01,Placer,US-CA,Undetermined,,ONCC,,,,,,,,,,,,,,1,,2/29/2024 9:35:16 PM,FI,a65a6d7d-4b66-4326-9870-39d51060206d,e273de72-24ee-45da-9683-4b89902f4e89,2,138,-120.5318,38.958133
3,GRIZZLY FLAT FUEL BREAK RX,RX,2023-CAENF-030191,200,,,,11/2/2023 6:32:41 PM,0.01,El Dorado,US-CA,Undetermined,,ONCC,,,,,,,,,,,,,,1,,2/20/2024 11:32:37 PM,FI,08eab127-1745-48ef-8d8e-d05f347a0ab3,831a6da6-44cf-4fd2-a07e-d4bed8b8eb46,11,121,-120.418217,38.646217
4,RX - Delay,RX,2023-ORUPF-230437,0.1,,,,10/30/2023 11:38:00 PM,0.1,Douglas,US-OR,Undetermined,,NWCC,,,,,,,,,,,,,,1,,3/1/2024 9:21:08 PM,FI,a6e228b7-d143-47d5-a60d-83b696e4299d,43e3b9c3-9cfd-4afc-a6db-3358e96dc815,1,124,-122.216281,43.2635090000001
5,HLF 49 RX Pile Burn,RX,2024-MTHDC-000009,225,,,,1/4/2024 4:12:00 PM,0.1,Jefferson,US-MT,Undetermined,,NRCC,,,,,,,,,,,,,,1,,3/1/2024 9:20:23 PM,FI,7e5d235f-7f45-421a-a46f-90ca94ef6d1e,4fc62fb3-6066-4ea7-890d-9d4cf344eef0,1,58,-112.126333,46.5183170000001
6,D4 RX District Wide Piles,RX,2024-NMGNF-000016,56,,,,1/5/2024 7:06:46 PM,20,Grant,US-NM,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/1/2024 9:19:59 PM,FI,11dfe5f9-4e46-4be3-8927-278f6bcfb690,08c0dea6-97cd-4833-9388-151814876617,1,57,-108.983774,32.9923230000001
7,North Hualapai Piles Rx,RX,2024-AZCRD-000023,,,,,1/5/2024 9:01:09 PM,30,Mohave,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/1/2024 3:19:16 PM,FI,e7751e1f-dfeb-411d-99b7-a0ac98337ba3,fec81c28-0524-49ba-9937-f856d5e60fb5,1,57,-113.893732,35.0989270000001
8,RX - O54 Sina Branch,RX,2024-TNCNF-000014,250,,,,1/8/2024 7:30:42 PM,50,Polk,US-TN,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/29/2024 9:32:52 PM,FI,e0e682a3-557f-44ba-9229-48d66ae3703d,9f6ef3d8-f335-4a2e-b666-bd67ec3ee54d,2,54,-84.6680259999999,35.0216590000001
9,RX - O43 Island Creek/O44 Johnson Creek,RX,2024-TNCNF-000017,1200,,,,1/9/2024 5:28:00 PM,70,Polk,US-TN,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/23/2024 5:55:46 PM,FI,fdfafc41-2cd9-48db-b87f-eeee5e54f5cc,a944fd66-bf4a-4472-b8f2-af7e6af9c230,8,53,-84.601433,35.0949670000001
10,RX - O62 Sheeds Creek,RX,2024-TNCNF-000018,1000,,,,1/9/2024 5:32:12 PM,10,Polk,US-TN,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/26/2024 10:50:50 PM,FI,4bb482dd-1e72-429d-bc04-e8049b6c16d2,e5ac79c8-6efd-4c6d-8f5b-8e294b5adf06,5,53,-84.5981879999999,35.0088710000001
11,RX - T24 Hemlock,RX,2024-TNCNF-000022,100,,,,1/9/2024 6:07:24 PM,100,Monroe,US-TN,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 9:02:14 PM,FI,e50b2e27-e938-49f8-ac7d-b32f557da2d1,99c9db45-8125-4164-9d87-7faebf5d5ba9,11,53,-84.133182,35.344052
12,South Wakina Piles RX,RX,2024-MTHLF-000021,72,,,,1/16/2024 6:41:00 PM,0.1,Lewis and Clark,US-MT,Undetermined,,NRCC,,,,,,,,,,,,,,1,,2/29/2024 9:01:10 PM,FI,51a0ecbc-c16b-4743-bacf-c9ede90ba295,e53db51f-7209-4bd3-949e-aa2a9d2313d2,2,46,-112.085247,46.55605
13,2024 DOUGLAS PILES RX,RX,2024-AZCNF-000017,30,,,,1/9/2024 5:49:00 PM,0.1,Cochise,US-AZ,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/1/2024 2:39:40 PM,FI,54ef8569-6848-4f56-b460-ae226973e588,da9e36d9-158f-4dad-9d1e-453257ffdc2e,1,53,-109.578,31.3721400000001
14,Bienville CPT 270S RX,RX,2024-MSMNF-000026,423,,,,1/21/2024 3:55:00 PM,200,Jasper,US-MS,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/27/2024 8:33:36 PM,FI,b4c46902-9228-4ef6-a710-1f4d5a185876,d2448749-ab3c-4ed1-a9e0-922ad2438174,4,41,-89.27007,32.1217300000001
15,Blind Park RX,RX,2024-SDBKF-240064,1350,,,,1/11/2024 3:42:00 PM,50,Pennington,US-SD,Undetermined,,RMCC,,,,,,,,,,,,,,1,,3/1/2024 8:32:46 PM,FI,a172e057-7fe3-4e35-a916-de474d0062c7,789dedb4-a29c-48c3-af56-b6dc0f99ffea,1,51,-103.944782,44.133202
16,Mosquito Creek Unit B RX,RX,2024-SDYAA-240029,250,,,,1/3/2024 5:35:37 PM,40,Charles Mix,US-SD,Undetermined,,RMCC,,,,,,,,,,,,,,1,,2/29/2024 3:20:13 PM,FI,b905c512-81c9-444b-bbf4-1be454b3f76a,26476716-ab8b-4706-83d2-1b6360b8fd4b,2,59,-98.4530559999999,42.973889
17,Ike Tornado Piles RX,RX,2024-SDBKF-240052,240,,,,1/8/2024 7:01:00 PM,39,Crook,US-WY,Undetermined,,RMCC,,,,,,,,,,,,,,1,,2/26/2024 8:04:19 PM,FI,1cb22c90-8816-475a-b653-d984141abc55,daa4f1f3-ab83-466e-8be3-20019930911d,5,54,-104.085556,44.292222
18,D5 RX District Wide Piles,RX,2024-NMGNF-000013,1,,,,1/4/2024 2:08:23 PM,2,Grant,US-NM,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/1/2024 9:17:28 PM,FI,d2216279-9120-4d68-a4c0-8385da18018f,e77d174d-77e1-4a28-b059-2669a0787fac,1,58,-108.01,32.9323000000001
19,SEA KBS1 Rx 0129,RX,2024-FLSEA-000264,128,,,,1/29/2024 2:26:50 PM,60,Collier,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 7:33:19 PM,FI,2de456fa-f96d-46e2-9e47-70e19e241558,a77174c8-d322-4ccb-b7d8-ec2c5ae9bb43,13,33,-81.004944,26.1581340000001
20,D2 RX District Wide Piles,RX,2024-NMGNF-000028,60,,,,1/31/2024 10:56:36 PM,65,Catron,US-NM,Undetermined,,SWCC,,,,,,,,,,,,,,1,,3/1/2024 9:29:14 PM,FI,2aed36b3-871d-4f8d-8a6c-5e963a814d2d,6afaa2b3-1c0c-4a3a-a5e9-52eba5f97c1b,1,31,-108.111,33.4252000000001
21,SEA CPT 4 5 8 Rx 0201,RX,2024-FLSEA-000310,350,,,,2/1/2024 2:26:17 PM,81,Osceola,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/25/2024 2:21:39 PM,FI,1b2fecea-7618-4c18-a8c1-57c5f7c2f4bd,c3ef5971-a5bd-418d-9943-9f027dd54431,6,30,-81.029167,28.280556
22,RX Huddleston_Rx1_2023,RX,2023-TNTNS-232344,62,,100,,12/15/2023 5:49:41 PM,62,Perry,US-TN,Human,Debris and open burning,SACC,,,Type 1 Prescribed Fire,0,0,0,0,,TL6,Tall Grass (2.5 feet),,,,1,,2/29/2024 5:09:45 PM,FI,063e5292-8ae1-44d8-9e33-35fcde44f2c9,5089b391-b5a7-48a3-b6f2-6301957fde47,2,78,-87.9923699999999,35.60427
23,FPR Unit 7 Rx 0203,RX,2024-FLFPR-000338,426,,,,2/3/2024 12:03:50 PM,500,Collier,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 9:17:43 PM,FI,37144884-31fc-4575-b1b4-eb33086d9fc9,7cdf5750-6d25-40ad-9520-52c4722a8ea0,13,29,-81.447778,26.1722780000001
24,SEA Radio Tower North Rx 0206,RX,2024-FLSEA-000378,50,,,,2/6/2024 1:15:31 PM,1000,Collier,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/25/2024 2:58:19 PM,FI,baaa4c35-dc08-4590-914b-cc64ef14799b,150550bd-1fd0-4d07-975d-3a61df2d2464,6,26,-81.024167,26.16
25,Hanks RX,RX,2024-MOMTF-000032,846,,,,2/9/2024 1:13:59 PM,846,Texas,US-MO,Undetermined,,EACC,,,,,,,,,,,,,,1,,2/20/2024 4:14:23 PM,FI,f4ac2bd8-ad25-4af6-a22d-d9749720f7ee,ddfdef60-d610-4481-ae90-8641cc1b7d2b,11,23,-92.021333,37.5505000000001
26,Moffatt RX,RX,2024-INHOF-240010,,,,,2/13/2024 8:39:52 PM,600,Orange,US-IN,Human,,EACC,,,,,,,,,,,,,,1,,3/1/2024 4:16:38 PM,FI,640f0b7f-0f71-40ac-9cb0-8de2f9aeee1c,a0185f81-93a3-4f61-9e8b-735303efc5b1,1,18,-86.6625999999999,38.6025000000001
27,Council Bluff West Beach RX,RX,2024-MOMTF-000039,616,,,,2/15/2024 1:42:00 PM,616,Iron,US-MO,Undetermined,,EACC,,,,,,,,,,,,,,1,,2/26/2024 3:00:19 PM,FI,9e0b31df-c315-485c-9964-6f5dd4ae8215,9cf7f451-b75c-4aed-a9b8-eb4c4f671184,5,17,-90.957026,37.730869
28,RX Catalpa,RX,2024-AROZF-000228,1124,,,,2/15/2024 2:52:26 PM,700,Johnson,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/1/2024 3:04:36 PM,FI,2b0bb262-09e1-4298-ab4c-5c2b58e8caac,89214bfc-4197-4b99-add1-9000daa6c2b2,1,16,-93.54811,35.707542
29,C-211 LC RX,RX,2024-SCFMF-240076,436,,,,2/16/2024 1:43:22 PM,250,McCormick,US-SC,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 8:18:14 PM,FI,2b39a479-44e2-4529-a7d4-c0d88c8dd4a9,92a81452-8f99-4c1a-996e-1981559afd97,13,15,-82.328503,34.030197
30,BICY Kirby Rx FY24,RX,2024-FLBCP-000554,29252,,,,2/16/2024 6:01:52 PM,1,Collier,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/22/2024 1:50:47 PM,FI,dfbab4d2-6c1e-4d51-bdf4-c97a79292066,72098e29-ee52-403e-9fd0-35c9e13d5c08,9,15,-81.153833,25.8559670000001
31,CON Yellow River South 13/14/15 RX,RX,2024-ALALF-240090,200,,,,2/16/2024 3:00:00 PM,200,Covington,US-AL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 11:19:21 PM,FI,08435575-afe8-49f2-839a-4280bde89ade,ccb7c7c1-37f1-40e4-b6e7-48941af271f1,13,15,-86.5542,31.0347
32,CON Blue Springs East 16/18 RX,RX,2024-ALALF-240091,1013,,,,2/16/2024 2:51:54 PM,100,Covington,US-AL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 9:34:12 PM,FI,5e9585d2-a617-40cf-9f2c-bb9ae036d55a,dac8ada8-2c3d-4cb9-b21a-b40bdcc641e4,13,15,-86.5631999999999,31.1246
33,C-191/192  LC RX,RX,2024-SCFMF-240077,1200,,,,2/17/2024 1:05:00 PM,90,Abbeville,US-SC,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 8:17:39 PM,FI,7838b1cc-a1d7-45fd-9a20-a2574ff7233e,990d8ed5-2e02-4459-9f50-1d467dcdf51f,13,15,-82.312486,34.1283750000001
34,HOBE 2024 RX,RX,2024-ALHBP-240094,465,,,,2/17/2024 8:56:24 PM,1,Tallapoosa,US-AL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 10:45:11 PM,FI,8d5bc787-cdf7-425f-a445-48a731ccd1b4,f3abeea4-e302-407d-a2a5-8cebbd0a31c5,11,14,-85.735,32.96
35,C-241  LC  RX,RX,2024-SCFMF-240079,217,,,,2/18/2024 12:29:18 PM,43,McCormick,US-SC,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 8:16:14 PM,FI,e8eb7935-7d61-4b89-8b18-4a3570c098c8,89d7e58f-7a40-42b5-9cae-a8bc6af0ab1e,13,14,-82.3842749999999,33.976364
36,RX Fully Successful,RX,2024-AROZF-000261,1392,,,,2/18/2024 1:07:33 PM,54,Johnson,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,3/1/2024 3:03:26 PM,FI,e883508d-33d2-4867-81f6-addb41dd4533,fcb667d5-93c6-4cec-ba7c-341930585917,1,14,-93.6150699999999,35.667535
37,RX Mudd Creek West/East,RX,2024-AROUF-000262,1334,,,,2/18/2024 1:09:28 PM,24,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 9:23:57 PM,FI,54a4a697-161e-453d-a29a-6b7915ff5456,1c837724-b206-4667-a74c-cc2f1b646476,13,14,-94.024522,34.8433850000001
38,RX Black Saddle,RX,2024-AROUF-000263,346,,,,2/18/2024 1:14:05 PM,65,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 10:06:02 PM,FI,c6140eb7-34a1-438b-8c15-5b9f955df901,dfac621a-ef00-447f-a40d-7daeb00fedc5,13,14,-94.366944,34.7408330000001
39,Rx Holly Creek,RX,2024-AROUF-000264,300,,,,2/18/2024 1:18:54 PM,78,McCurtain,US-OK,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 10:18:18 PM,FI,8d419de1-5539-4935-802e-137320afc278,b1ac01f6-5b26-4830-85e1-f4b8df07cd7e,13,14,-94.770833,34.2827
40,RX Whiskey Springs 1,RX,2024-AROZF-000265,1193,,,,2/18/2024 1:22:27 PM,93,Crawford,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 10:13:18 PM,FI,183938b1-9f92-43a2-9bd7-f06dfdfa761b,8ab8e353-5a79-4a61-bad7-2642815cfd17,13,14,-94.3327,35.7147000000001
41,RX Fulton 4 5 7,RX,2024-AROUF-000267,1687,,,,2/18/2024 3:04:39 PM,24,Montgomery,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 11:11:54 PM,FI,f6019cc9-8f4e-4e04-a77c-eb14b1df991e,394eaaa0-996a-4575-a16d-ae396fad4285,13,13,-93.649444,34.6094440000001
42,Rx Little Missouri,RX,2024-AROUF-000268,5531,,,,2/18/2024 3:04:00 PM,12,Polk,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 11:28:50 PM,FI,d265c607-59fa-433d-b04c-791026aa8fc3,14d5c976-b237-41ee-8c52-0df97f82e075,13,13,-93.954444,34.4416670000001
43,Rx Middle North Fork Unit 2,RX,2024-AROUF-000260,3024,,,,2/18/2024 1:02:45 PM,4,Garland,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 9:48:18 PM,FI,53691dd0-c82e-41ee-98bc-2a77c52e0e84,c2a49a4d-2788-4995-b465-8b896f017fa7,13,14,-93.335753,34.7725390000001
44,RX Cap Fork,RX,2024-AROZF-000266,3137,,,,2/18/2024 2:09:17 PM,7,Baxter,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 9:01:21 PM,FI,79d61702-5798-481c-bb4a-7124aad65785,d69e8bdc-a1a2-449c-a3a7-788635102fa0,13,13,-92.34075,36.031389
45,EVER Western Pines Rx,RX,2024-FLEVP-000526,12431,,,,2/15/2024 12:12:00 PM,6,Miami-Dade,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/24/2024 9:01:36 PM,FI,31eadd94-54bd-40c4-a207-22edf606b01f,4dadc0e2-dfbc-44ef-b9cf-a86bdc25f464,7,17,-80.76116,25.4087220000001
46,EVER CP 2 Exotics Rx,RX,2024-FLEVP-000515,28798,,,,2/14/2024 1:37:24 PM,3,Monroe,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/24/2024 9:52:37 PM,FI,25f1f8b0-854f-4645-9280-84fca7467f56,5a45f969-f10f-4ce8-bcfd-6454a4b637ea,7,18,-81.066243,25.4394600000001
47,RX John Mt,RX,2024-AROZF-000269,1185,,,,2/18/2024 3:12:39 PM,55,Van Buren,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 9:47:52 PM,FI,46a5ee0e-d96f-48ba-a345-8c642bb2ee89,8e53ba93-c337-4536-a319-635a62fc7dbf,13,13,-92.825328,35.546769
48,EVER Block F HID Rx,RX,2024-FLEVP-000414,1064,,,,2/8/2024 12:19:30 PM,12,Miami-Dade,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/24/2024 8:57:15 PM,FI,69c9f1fd-8dc5-4fd1-b4c6-753145737397,24c384bf-cdd6-4e6a-a116-86e2424c350f,7,24,-80.673167,25.3963830000001
49,OSF CPT 34 35 Mail Box Rx 0215,RX,2024-FLFNF-000527,1794,,,,2/15/2024 1:00:00 PM,16,Baker,US-FL,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/18/2024 8:37:56 PM,FI,116c4d90-a59c-45ea-8736-0176c5ddbca9,5ea68e50-c3e2-48f6-ba03-64f8a133a0e0,13,17,-82.30405,30.3382
50,RX Mud Creek 81011,RX,2024-AROUF-000282,2195,,,,2/19/2024 1:00:59 PM,21,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 12:01:27 AM,FI,44d6e4b6-bde9-44b5-ac65-2bd250954e1f,f8d0a1ae-3275-4bdb-b525-72f8d36c2b59,12,13,-93.997984,34.840109
51,RX East End Bear Mtn,RX,2024-AROUF-000285,4471,,,,2/19/2024 1:03:41 PM,61,Garland,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 9:32:57 PM,FI,c39a0c2c-5063-44f9-9db7-ee671751d5ec,93595295-f03d-46fe-8984-57a4d5601978,12,13,-93.3149999999999,34.556111
52,RX Holly Creek,RX,2024-AROUF-000283,2750,,,,2/19/2024 1:01:00 PM,38,McCurtain,US-OK,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 9:43:56 PM,FI,02c2c9ec-9792-4f90-bf10-71b49932e14b,c5d9f4a1-34ca-44e7-b329-d13707da7045,12,13,-94.740083,34.2806670000001
53,RX Mullins Divide,RX,2024-AROUF-000289,411,,,,2/19/2024 1:14:00 PM,24,Polk,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 9:02:22 PM,FI,b0caab0e-8033-4bd0-ae86-3e02927d0b11,235b8ea3-89b0-4532-99f1-cd3ac0241bf1,12,13,-94.258056,34.4619440000001
54,RX No Mans Land North,RX,2024-AROUF-000287,3578,,,,2/19/2024 1:13:17 PM,643,Montgomery,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 11:29:29 PM,FI,06803730-ca46-4105-97d7-4ce73bffca7e,5b06a4ad-b06e-4c6d-be85-9c45eaedbe03,12,13,-93.855556,34.4383330000001
55,RX Hard Burr,RX,2024-AROZF-000288,1948,,,,2/19/2024 1:14:31 PM,543,Crawford,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 9:18:43 PM,FI,4dff9299-b1ab-435d-8945-39f57d257f4b,53555d0e-3893-4898-965a-ff48841a89d3,12,13,-94.3327,35.7147000000001
56,RX Bailey 0110,RX,2024-TXTXS-240111,344,,0,,2/16/2024 3:23:14 PM,344,Bailey,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/19/2024 2:10:11 PM,FI,2f4e71c1-569d-43cb-b5d8-44644f1b7bc7,efd54f11-6aba-430a-a1df-305715a09af5,12,15,-102.74555556,33.9466666700001
57,RX Middle North Fork Units 3/4/5/6,RX,2024-AROUF-000286,5648,,,,2/19/2024 1:08:23 PM,431,Garland,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 9:21:55 PM,FI,374ddc33-aa0d-4611-856a-1c77cfa0040d,f84ce416-d356-425d-8cf2-e3fc6a602516,12,13,-93.308617,34.7560810000001
58,Rx Lamar 0109,RX,2024-TXTXS-240109,115,,0,,2/15/2024 4:10:00 PM,115,Lamar,US-TX,Undetermined,,SACC,,,Type 1 Prescribed Fire,0,,,,,,,,,,1,,2/19/2024 3:21:09 PM,FI,4d38054d-d2b3-4b23-98a6-98ff4f92643e,e052062e-6b8b-40d5-882c-70d432fef148,12,16,-95.5844,33.7900000000001
59,Blair Creek Fen RX,RX,2024-MOMTF-000053,288,,,,2/19/2024 1:03:09 PM,288,Shannon,US-MO,Undetermined,,EACC,,,,,,,,,,,,,,1,,2/20/2024 12:05:49 AM,FI,ff0f6989-e6a2-406b-aac2-1a15ad28dd93,4d9e331d-8292-4159-a90b-d0bba24beaf8,12,13,-91.2026,37.3580000000001
60,RX Winn C-6,RX,2024-LAKIF-000041,1405,,,,2/19/2024 2:17:53 PM,0.1,Winn,US-LA,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 8:43:50 PM,FI,f24ff58f-4b91-4207-87d6-f58259647f84,e3ce4c54-cabd-40ea-afe5-3cfa05e81d18,12,12,-92.8716669999999,32.128611
61,RX C-234,RX,2024-LAKIF-000036,829,,,,2/16/2024 2:12:41 PM,0.1,Vernon,US-LA,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 8:52:19 PM,FI,ab5d7ee5-cbb9-4619-87c5-426afad7eb97,2177d575-4531-4f20-9baf-cea234e3628c,12,15,-92.947583,31.052083
62,RX C-38-49,RX,2024-LAKIF-000037,1882,,,,2/16/2024 2:22:00 PM,0.1,Grant,US-LA,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 8:53:04 PM,FI,1c52cdf7-e4ec-4938-8cee-74f7a25c1341,a2260a5c-d87f-4920-80b6-b3846d6f968b,12,15,-92.50102,31.6196340000001
63,RX C-50-59,RX,2024-LAKIF-000038,897,,,,2/18/2024 2:22:00 PM,0.1,Grant,US-LA,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 8:53:30 PM,FI,b4816412-19b2-4a05-8b93-10890ced7940,02ea6590-fe1d-4113-a128-02d671392bdd,12,13,-92.487833,31.6065
64,RX C-243-244,RX,2024-LAKIF-000039,2590,,,,2/19/2024 1:41:15 PM,0.1,Vernon,US-LA,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 9:24:34 PM,FI,f74ba182-4e2c-4fc8-9f5e-40a1ee185775,9d87eed1-55d9-49f4-91f7-ea44305b8893,12,13,-93.075883,31.0542170000001
65,RX CAT C-8-9,RX,2024-LAKIF-000040,2488,,,,2/19/2024 2:07:47 PM,0.1,Grant,US-LA,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/19/2024 9:24:50 PM,FI,53ade911-9e88-4d08-887d-2eec2865b659,663aba24-1c42-4417-9bb2-716799a223cd,12,12,-92.4861109999999,31.734722
66,RX Payne Ridge,RX,2024-AROZF-000297,800,,,,2/19/2024 2:08:20 PM,800,Pope,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 12:02:18 AM,FI,8d62c094-6aba-4126-bb6d-bcc0128de371,b77e825e-c595-4477-b677-16c5ac824dec,12,12,-93.055378,35.6469470000001
67,Chewalla Creek,WF,2024-MSMNF-000103,520,,100,2/25/2024 1:33:02 AM,2/20/2024 3:22:34 AM,1,Marshall,US-MS,Human,,SACC,2,Type 4 IC,Type 4 Incident,0,0,,,,,Timber (Litter and Understory),,,,1,,2/25/2024 1:33:03 AM,FI,7aab0a1e-d5a6-41b7-804f-91f7ed0dd94c,411a877f-e3b4-4a18-acf9-d589050694a1,7,12,-89.3197221999999,34.7891667000001
68,RX Shiloh,RX,2024-AROUF-000316,864,,,,2/20/2024 1:08:38 PM,378,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/21/2024 12:09:18 AM,FI,84c7d64c-d6c0-46b9-aa79-0260fae65e0d,a2e9dead-8901-4716-80e1-13b4859ecadd,11,12,-94.17921,34.7739
69,RX OKSLR-FY24-HFR-RX-UNIT J,RX,2024-OKSLR-000317,2440,,,,2/20/2024 1:11:09 PM,245,Alfalfa,US-OK,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 11:00:19 PM,FI,2667e26c-ba22-4071-b2b8-a2d3f85dab3c,d92e6392-2913-4330-82fc-b73f68cca219,11,12,-98.2121559999999,36.696336
70,RX- High Peak / Dryer Mtn,RX,2024-AROUF-000320,3335,,,,2/20/2024 1:25:57 PM,113,McCurtain,US-OK,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/21/2024 12:49:01 AM,FI,e5e40b06-59d6-4294-b805-efa41460727f,9c431569-591f-455b-830c-520c0ce1c6a1,11,12,-94.734633,34.223533
71,MONDAY,WF,2024-OKOSA-000319,198,,65,2/23/2024 4:28:13 PM,2/18/2024 9:30:00 PM,145,Osage,US-OK,Human,,SACC,,Type 4 IC,Type 4 Incident,,,,,,,Tall Grass (2.5 feet),,,,1,,2/23/2024 4:29:18 PM,FI,2819626d-7151-4ae3-8c06-46d1c46aca1b,f3814a5e-07ed-4f85-a211-561f63726993,8,13,-96.5120479999999,36.5312040000001
72,RX Fox Hunter 12,RX,2024-AROUF-000318,1677,,,,2/20/2024 1:16:15 PM,,Scott,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 11:15:31 PM,FI,7ffc6bdf-ea48-49ee-b3a2-6f9d5a3c9963,fc0a67a6-679c-454d-8091-52ce13a02f78,11,12,-93.94033,34.86706
73,RX No Mans Land South,RX,2024-AROUF-000323,4736,,,,2/20/2024 1:38:36 PM,,Montgomery,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 10:48:50 PM,FI,1a2da23f-d6c0-48cb-aca7-4366d9f63caf,f8fe2ab6-294e-4b6d-ac56-c8ca4053230a,11,12,-93.858056,34.4158330000001
74,RX Little Fir 9,RX,2024-AROUF-000322,985,,,,2/20/2024 1:36:49 PM,,Montgomery,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 9:36:23 PM,FI,e025f35d-47cf-4b3a-a9c1-6bdad41831cb,959126e6-7348-444a-8900-ec3dbcdbd102,11,12,-93.520833,34.606389
75,RX Cavern 1,RX,2024-AROZF-000326,745,,,,2/20/2024 2:17:04 PM,,Stone,US-AR,Undetermined,,SACC,,,,,,,,,,,,,,1,,2/20/2024 11:07:23 PM,FI,6e2ccfd8-e889-45c4-ae38-40239b5afe4c,031323a5-70fa-4384-b6e3-299eebba1d54,11,11,-92.2277779999999,35.968778
